,galex_objid,sdss_objid,ra,dec,u,g,r,i,z,nuv_mag,fuv_mag,classs,subclass
44,3.05682E+18,1.23767E+18,187.2499883,22.54963871,22.13236046,21.24489021,21.22044563,21.06739235,21.08386421,23.29377174,23.27199364,STAR,A2II (39866)
45,3.05682E+18,1.23767E+18,186.8887485,22.998657,21.94715691,21.5411911,21.34147835,21.41926575,21.41422844,22.98498154,23.39448547,QSO,null
46,3.05682E+18,1.23767E+18,186.8887485,22.998657,21.94715691,21.5411911,21.34147835,21.41926575,21.41422844,22.98498154,23.39448547,QSO,null
50,3.05689E+18,1.23766E+18,188.7245987,37.2745741,20.79272652,20.42608833,19.95701218,19.81637383,19.56756592,23.48482895,-999,QSO,BROADLINE
55,3.05689E+18,1.23766E+18,188.9007487,37.84894049,20.44350815,20.40746117,20.383255,20.04074669,20.0801754,22.88970184,-999,QSO,BROADLINE
56,3.05693E+18,1.23767E+18,188.4650299,31.11813058,25.85557556,23.94956779,22.32594681,19.49725723,17.83130836,23.71709251,-999,STAR,M8
58,3.05693E+18,1.23767E+18,187.9333544,32.09057611,23.64279366,21.96350288,22.115345,21.69901276,21.63540268,24.36495018,-999,STAR,B5Ib (191243)
59,3.05693E+18,1.23767E+18,187.8856031,31.70278012,21.36284065,20.11495781,20.03866196,19.76021576,19.38624763,-999,21.32803917,QSO,BROADLINE
60,3.05696E+18,1.23766E+18,189.0434988,38.58609659,22.15296173,20.74063492,20.49910164,20.44432831,20.35051727,22.74582481,-999,STAR,F0IV (81937)
68,3.057E+18,1.23767E+18,188.0570078,35.46109249,21.38145256,20.4125309,20.16665459,20.04326248,19.74796867,23.47643661,-999,STAR,F3/F5V (30743)
72,3.057E+18,1.23767E+18,189.2330573,35.71896428,23.21131325,21.34013367,21.08595276,20.99747467,20.79157257,23.63781357,-999,QSO,null
75,3.05707E+18,1.23766E+18,191.1529546,38.44027412,20.23591805,20.41162109,20.20574951,20.01237679,20.14607048,20.73729897,-999,QSO,BROADLINE
77,3.05707E+18,1.23766E+18,190.136832,38.6076241,23.75064087,21.86359596,21.61274719,21.5141468,21.05452728,23.30662537,-999,STAR,A4p (G_37-26)
81,3.05707E+18,1.23766E+18,191.1384323,38.72252782,22.42722511,21.56809616,21.41300964,21.44417953,20.99354362,23.60495567,-999,STAR,A2II (39866)
83,3.05707E+18,1.23766E+18,190.0724725,38.79198595,20.5655365,19.77239418,19.54315758,19.5245266,19.32316589,22.2052784,-999,STAR,A5II (34578)
85,3.05707E+18,1.23766E+18,191.0710744,38.8830423,23.0020504,21.90589333,21.71150589,22.01046753,21.487463,24.168293,-999,STAR,A4V (136729)
87,3.05707E+18,1.23766E+18,191.2321293,38.6457588,20.47299957,20.48047447,20.41968727,20.16553307,19.9694252,-999,23.40054131,QSO,BROADLINE
91,3.0571E+18,1.23767E+18,190.8006939,31.68364822,22.74735832,21.67432976,21.91045189,21.69029045,21.50634575,22.59564018,-999,QSO,null
97,3.05714E+18,1.23767E+18,191.5224522,33.96040207,23.08116341,21.19016838,20.89982986,20.84404564,20.9183712,23.16935921,-999,STAR,F0IV (81937)
98,3.05714E+18,1.23767E+18,191.4244846,33.97358598,21.72736359,20.98414421,20.61769867,20.43444633,20.14445686,23.93123436,-999,STAR,F8V (G_243-63)
104,3.05714E+18,1.23767E+18,190.82439,34.60221553,21.46784592,20.75497055,20.42336655,20.26274681,19.96202469,23.72594261,-999,STAR,A5II (34578)
106,3.05714E+18,1.23767E+18,191.6425671,34.21406811,21.20677757,20.6139431,20.5693779,20.48258209,20.0502243,-999,23.59638405,QSO,BROADLINE
107,3.05714E+18,1.23767E+18,191.2707532,34.50333504,21.47290611,20.73379135,20.81771278,20.93625641,20.8237915,22.90730286,24.0200634,STAR,A1V (95418)
108,3.05721E+18,1.23766E+18,191.3002979,36.40946195,22.5341835,21.1036911,21.12149429,20.96621704,20.95750809,23.98537827,-999,QSO,null
110,3.05721E+18,1.23766E+18,191.4625384,36.44977756,24.33814812,21.20987892,20.75513458,20.58334541,20.65679169,24.01661682,-999,STAR,F3/F5V (30743)
112,3.05721E+18,1.23766E+18,192.2237359,36.71146716,21.03876877,19.96114922,19.83683968,19.67615128,19.81940079,22.99614906,-999,STAR,A8V (155514)
113,3.05721E+18,1.23766E+18,192.2237359,36.71146716,21.03876877,19.96114922,19.83683968,19.67615128,19.81940079,22.99614906,-999,STAR,A0
115,3.05721E+18,1.23766E+18,191.5504164,36.72863557,22.85794067,21.91968346,21.55282402,21.39221382,20.91315269,24.11800003,-999,QSO,null
122,3.05728E+18,1.23766E+18,196.5373334,38.01903282,21.60411072,20.34306908,20.14137268,20.03739548,20.03185654,23.46540642,-999,STAR,F2III (89254)
125,3.05728E+18,1.23766E+18,195.7482847,37.76483619,21.2072773,20.82705688,20.67708969,20.71277618,20.34615707,20.5467186,21.36726952,QSO,BROADLINE
129,3.05876E+18,1.23767E+18,182.326621,18.3931988,26.49733162,23.08247566,21.60409164,20.08957291,20.16587639,24.39975166,-999,QSO,null
130,3.05876E+18,1.23767E+18,182.5254308,18.39411989,24.17258263,21.44649887,21.26950455,21.33543777,22.26163483,23.30753899,-999,STAR,F0III (89025)
131,3.05876E+18,1.23767E+18,182.4968966,18.48632573,21.98875618,20.72413445,20.60882187,20.44315529,20.40641975,22.94584465,-999,STAR,A6IV (28527)
133,3.0589E+18,1.23767E+18,205.965784,28.27839174,21.27909279,20.45803833,20.05382919,19.95260811,19.91553497,22.77925682,-999,STAR,F5
135,3.0589E+18,1.23767E+18,205.2351759,28.48076126,21.15755844,20.30571175,20.08267403,20.00778008,20.06175995,23.81710052,-999,STAR,F2
136,3.0589E+18,1.23767E+18,205.6717046,28.53413411,20.46879387,19.63339806,19.41819,19.28189278,19.17250824,22.48159027,-999,STAR,F5
137,3.0589E+18,1.23767E+18,205.2704921,28.88482225,20.97471428,20.14208412,19.84450912,19.71129799,19.89801598,22.34506607,-999,STAR,L5.5
143,3.06062E+18,1.23767E+18,200.8745205,27.19413266,23.77632904,21.91166687,21.73836327,21.68813324,21.51320648,24.10281754,-999,QSO,null
144,3.06062E+18,1.23767E+18,200.8745205,27.19413266,23.77632904,21.91166687,21.73836327,21.68813324,21.51320648,24.10281754,-999,QSO,null
145,3.06062E+18,1.23767E+18,201.2495309,27.41066794,22.77313232,21.55504799,21.43855858,21.47567368,21.32290268,24.4252491,-999,STAR,sdF3 (140283)
146,3.06062E+18,1.23767E+18,201.2495309,27.41066794,22.77313232,21.55504799,21.43855858,21.47567368,21.32290268,24.4252491,-999,QSO,null
153,3.06143E+18,1.23767E+18,184.1621209,19.05377471,21.45537567,20.73596954,20.51488113,20.47501755,20.27209473,23.7343998,-999,STAR,A1III (225180)
155,3.06143E+18,1.23767E+18,184.0363286,19.32097325,22.69590569,21.62183952,21.52900505,21.44848824,22.07303429,24.25266075,-999,STAR,F0V (90277)
158,3.06143E+18,1.23767E+18,184.5697779,19.73166515,21.39509583,20.80552864,20.66071701,20.71377182,20.62035561,22.83859444,-999,STAR,A1III (225180)
162,3.0615E+18,1.23767E+18,183.1977457,20.23729946,22.43473434,20.92078972,20.73719788,20.66114235,20.52854156,23.63800049,-999,STAR,F2V (33256)
165,3.0615E+18,1.23767E+18,183.2030007,20.78815895,19.468256,18.61605453,18.46087074,18.36748505,18.27729607,22.01842117,23.15877533,QSO,BROADLINE
166,3.0615E+18,1.23767E+18,182.7149555,20.92455176,21.56237221,21.11973572,21.01972961,21.03610229,20.48304558,23.11947823,23.80862236,QSO,BROADLINE
168,3.06164E+18,1.23767E+18,188.9667403,20.26101748,22.47559547,21.34918404,21.26118279,21.19134712,21.14282417,22.42301941,-999,STAR,F0III (89025)
169,3.06164E+18,1.23767E+18,188.9561202,20.29861992,19.21836662,17.72028351,17.09066582,16.79121208,16.73851395,21.82948875,-999,STAR,G2
170,3.06164E+18,1.23767E+18,188.2612018,20.44699554,24.98489189,21.95012856,21.68276787,21.57138443,21.25641441,23.74571609,-999,STAR,B5 (338529)
172,3.06164E+18,1.23767E+18,188.1429733,20.09184963,20.97868156,20.48731613,20.47500038,20.41991997,20.42566109,22.96236038,22.74799347,QSO,BROADLINE
180,3.06171E+18,1.23767E+18,191.4916305,31.0337603,21.86885452,20.34418297,19.79106522,19.51592636,19.35654831,23.41727257,-999,STAR,F9
190,3.06291E+18,1.23767E+18,180.6563904,18.00892763,22.11633301,21.403759,21.27383423,21.33646774,22.30718803,24.48541641,-999,STAR,A4V (136729)
191,3.06291E+18,1.23767E+18,180.6563904,18.00892763,22.11633301,21.403759,21.27383423,21.33646774,22.30718803,24.48541641,-999,STAR,A4V (97603)
193,3.06291E+18,1.23767E+18,181.3439869,18.40396209,22.83863068,21.05162811,20.93141937,20.73960495,20.37500381,23.78473282,-999,STAR,F0II (25291)
195,3.06291E+18,1.23767E+18,181.0394421,18.84446333,20.88920021,20.12950134,19.81472397,19.6837368,19.66877174,23.10777855,-999,STAR,F2
199,3.0641E+18,1.23767E+18,200.1852805,31.01922073,21.23657036,20.55674171,20.59215546,20.5703907,20.25097466,24.22759628,-999,QSO,BROADLINE
204,3.0641E+18,1.23767E+18,200.3683706,31.89676708,22.31954765,21.47355652,21.17729759,21.15096092,20.85959435,23.97448349,-999,QSO,BROADLINE
205,3.0641E+18,1.23767E+18,200.178165,32.03913717,21.20303345,20.61965942,20.48094177,20.61338043,20.16174698,-999,24.28293037,QSO,BROADLINE
209,3.07086E+18,1.23766E+18,185.7375876,38.88169741,21.81273079,20.92516899,20.74939919,20.63085938,20.34220314,23.88376808,-999,STAR,F0III (89025)
214,3.07086E+18,1.23766E+18,186.1069346,39.33632343,22.05472374,21.40723419,21.10684013,21.16739845,20.99914551,24.07382393,-999,STAR,F5Ib... (17463)
218,3.07086E+18,1.23766E+18,186.7114081,39.22396182,21.45721817,20.80815125,20.74463463,20.70650864,20.5815239,23.29690552,23.11084366,QSO,BROADLINE
220,3.07174E+18,1.23767E+18,185.8955169,29.93932058,22.78106308,21.8143959,22.15765381,21.74471664,21.51546097,22.93645668,-999,QSO,null
221,3.07174E+18,1.23767E+18,185.1713171,30.22931656,21.44645691,20.70180511,20.58351135,20.31643867,19.94162941,24.1086235,-999,QSO,BROADLINE
222,3.07174E+18,1.23767E+18,185.1713171,30.22931656,21.44645691,20.70180511,20.58351135,20.31643867,19.94162941,24.1086235,-999,QSO,BROADLINE
223,3.07174E+18,1.23767E+18,185.8731955,30.23469506,24.64060402,22.42428589,21.03561974,20.86729431,21.29450226,23.99308586,-999,QSO,null
224,3.07174E+18,1.23767E+18,184.8664363,30.3117415,21.43597794,20.97398567,20.97877884,21.09394455,20.59781265,23.24720001,-999,STAR,CalciumWD
225,3.07174E+18,1.23767E+18,184.8664363,30.3117415,21.43597794,20.97398567,20.97877884,21.09394455,20.59781265,23.24720001,-999,STAR,CalciumWD
228,3.07174E+18,1.23767E+18,185.2085791,30.37594731,22.75875854,22.04810333,21.72300911,22.07525253,21.69366646,23.97816849,-999,STAR,CV
231,3.08046E+18,1.23767E+18,200.8727337,30.88220738,21.82465172,21.02855492,21.11138153,20.97725868,20.65461349,23.59414101,-999,QSO,BROADLINE
234,3.08046E+18,1.23767E+18,201.2137588,31.39324367,23.30262184,21.094347,20.00362778,19.08515549,18.48548317,22.62713432,-999,STAR,M4.5:III (123657)
235,3.08046E+18,1.23767E+18,200.6800057,31.40051322,20.9464817,20.14039612,19.99007225,19.99401855,19.89401627,24.21984673,-999,QSO,BROADLINE
238,3.08046E+18,1.23767E+18,201.5516393,31.49244513,23.56046677,20.61772919,20.21028709,20.12759399,20.16000175,23.14650917,22.67614174,QSO,BROADLINE
239,3.08046E+18,1.23767E+18,201.5516393,31.49244513,23.56046677,20.61772919,20.21028709,20.12759399,20.16000175,23.14650917,22.67614174,QSO,BROADLINE
244,3.0805E+18,1.23766E+18,200.9273291,36.04206515,22.63350868,20.78869247,20.54662895,20.48435593,20.45538902,-999,19.21119308,QSO,BROADLINE
245,3.0805E+18,1.23766E+18,201.2903863,36.94238585,23.1775589,21.78790474,21.63940048,21.41589546,21.33241081,22.5326767,24.27773094,QSO,null
247,3.0831E+18,1.23767E+18,179.9687513,28.30338436,23.22039604,21.47660446,20.37635422,19.58955193,19.07435989,23.67648697,-999,QSO,BROADLINE
250,3.0831E+18,1.23767E+18,180.0267374,28.7675905,22.10385323,21.29496765,21.47578812,21.30707741,21.24567223,-999,23.9164238,QSO,BROADLINE
254,3.08331E+18,1.23767E+18,179.0211313,22.85468822,21.31521797,20.84672928,20.75140953,20.68968582,20.80223846,22.32396698,-999,STAR,O8/O9 (167771)
255,3.08331E+18,1.23767E+18,178.7887495,23.03413154,21.46502304,20.88339043,20.72707748,20.58794022,20.62087822,22.52266312,-999,QSO,BROADLINE
258,3.08331E+18,1.23767E+18,178.6650209,23.27757333,21.47688103,20.02953339,19.74370384,19.669981,19.57578087,24.18647385,-999,STAR,F6V (16673)
259,3.08331E+18,1.23767E+18,178.919913,23.32563537,22.99495125,20.91566658,20.83155632,20.67329025,20.73505211,23.70798111,-999,STAR,F0V (90277)
260,3.08331E+18,1.23767E+18,179.0013004,23.37305871,22.17424965,20.40395737,20.04776955,19.86724091,19.87027359,24.28059006,-999,STAR,F2V (33256)
262,3.08331E+18,1.23767E+18,178.6465684,23.50173228,22.15092468,21.50033951,21.58693695,21.45947075,20.96395111,23.58901978,-999,QSO,BROADLINE
269,3.08331E+18,1.23767E+18,178.5829944,23.56590842,23.23528862,24.14024162,21.52045059,20.15096855,19.86084366,-999,23.75018692,QSO,BROADLINE
270,3.08331E+18,1.23767E+18,178.5829944,23.56590842,23.23528862,24.14024162,21.52045059,20.15096855,19.86084366,-999,23.75018692,QSO,null
278,3.08381E+18,1.23767E+18,194.5102282,27.20631425,22.54293442,21.75179482,21.67684555,21.37429237,21.33287811,24.98893166,-999,QSO,BROADLINE
279,3.08381E+18,1.23767E+18,194.2797093,27.38313293,21.28048325,20.5370903,20.30876541,20.22427368,20.18021202,24.90460205,-999,QSO,BROADLINE
293,3.11526E+18,1.23767E+18,184.2789318,29.38551134,23.2159462,21.36231995,21.19482231,21.09998703,21.45204163,24.55514145,-999,QSO,null
297,3.11526E+18,1.23767E+18,184.6441322,29.58122333,22.18303108,21.55497551,21.56091118,21.26169586,21.15458107,22.93309593,-999,QSO,BROADLINE
303,3.12501E+18,1.23767E+18,197.9821595,19.69191597,21.87817574,21.33190727,21.12670517,21.035429,20.49544907,24.10442162,-999,QSO,null
307,3.12504E+18,1.23766E+18,205.0316994,35.31009121,22.29150963,21.47733879,21.3395462,21.37746429,20.8848114,24.2932682,-999,QSO,null
308,3.12504E+18,1.23766E+18,204.9967518,35.33895806,21.00178146,20.35108376,20.26984406,20.16225433,19.82203293,23.58147049,-999,QSO,BROADLINE
325,3.12951E+18,1.23767E+18,205.4383035,30.16810557,22.42146873,21.47378349,21.36860085,21.14789963,21.06898689,23.26861954,-999,QSO,BROADLINE
326,3.12951E+18,1.23767E+18,205.9909304,30.44961938,22.49271202,21.65279198,21.73280525,21.85818863,21.01249886,23.22236061,-999,STAR,WDcooler
327,3.12951E+18,1.23767E+18,205.8664461,30.45671996,22.09516716,21.34523582,21.24451447,21.2352562,20.98568153,23.98687363,-999,QSO,BROADLINE
335,3.12951E+18,1.23767E+18,205.9899005,30.83656686,23.21139717,20.97529411,20.75803566,20.55869675,20.20279884,23.87170792,-999,STAR,F0Ib (36673)
337,3.12951E+18,1.23767E+18,205.3899997,30.75081385,22.1657753,21.7951107,21.6001606,21.55016518,21.51562119,23.27207756,23.75282097,QSO,null
345,3.15045E+18,1.23767E+18,186.6154998,29.15700469,22.15599251,21.05951309,20.92259979,20.92126083,20.68770218,22.9531765,-999,STAR,B5 (338529)
351,3.15045E+18,1.23767E+18,186.7780012,29.66115465,22.56827164,21.50604248,21.11023903,20.8231144,19.98050308,23.61770248,-999,QSO,null
353,3.15045E+18,1.23767E+18,186.089614,29.03804567,21.23619461,20.63372612,20.50626755,20.15004349,19.98489952,21.73476601,22.59343338,QSO,BROADLINE
356,3.15048E+18,1.23767E+18,188.2971575,29.62519804,21.48105812,21.18857765,20.98681259,20.88503647,21.03137398,23.41026497,-999,QSO,BROADLINE
357,3.15048E+18,1.23767E+18,188.2434656,29.63734975,22.28392792,21.63563347,21.62852478,21.81245232,21.38670349,23.51021576,-999,QSO,null
361,3.15048E+18,1.23767E+18,187.9261605,29.85721405,21.76638603,21.00832939,20.91478539,20.8048172,20.46776962,23.38644791,-999,QSO,BROADLINE
362,3.15052E+18,1.23767E+18,190.0475025,29.45466345,21.18474197,20.29295349,20.08966255,20.05034828,20.05631638,22.98508644,-999,STAR,A0
364,3.15052E+18,1.23767E+18,189.8681981,29.49379452,17.58983994,16.16613197,15.65270329,15.46415234,15.38533211,21.72786522,-999,STAR,F9
365,3.15052E+18,1.23767E+18,189.8799635,29.61599387,21.09530449,20.23343086,19.95898628,19.84474945,19.85149574,23.00343895,-999,STAR,F5
366,3.15052E+18,1.23767E+18,189.9658867,29.63482336,20.59493828,20.37595177,20.31401062,20.12787056,20.18630791,21.56891632,-999,QSO,BROADLINE
367,3.15052E+18,1.23767E+18,189.9658867,29.63482336,20.59493828,20.37595177,20.31401062,20.12787056,20.18630791,21.56891632,-999,QSO,BROADLINE
368,3.15052E+18,1.23767E+18,189.9817368,29.72958953,21.05042458,20.24513626,19.92456055,19.79309464,19.7646656,23.28958321,-999,STAR,F5
369,3.15052E+18,1.23767E+18,190.1493381,29.74638589,21.40460777,21.13119698,21.10114098,20.9838562,20.49219704,23.33953857,-999,QSO,BROADLINE
370,3.15052E+18,1.23767E+18,189.472562,29.79798488,20.71486092,20.45620155,20.31117821,19.93541527,19.80678749,24.44358444,-999,QSO,BROADLINE
371,3.15052E+18,1.23767E+18,189.472562,29.79798488,20.71486092,20.45620155,20.31117821,19.93541527,19.80678749,24.44358444,-999,QSO,BROADLINE
372,3.15052E+18,1.23767E+18,189.3466762,29.38868739,24.1039257,21.86921883,20.62333107,19.43235779,18.52613449,23.15952682,23.15384102,STAR,M5III (221615)
375,3.15055E+18,1.23767E+18,190.5754642,29.06108796,20.9577198,20.21560287,19.95393181,19.82258034,19.82050133,23.38759422,-999,STAR,F5
377,3.15055E+18,1.23767E+18,190.5274887,29.13898183,21.16362762,20.1924305,19.6389904,19.41825676,19.36284256,25.31307983,-999,STAR,F9
378,3.15055E+18,1.23767E+18,190.8980438,29.21864431,21.12926674,20.25654602,19.94787025,19.8121891,19.823246,22.95925331,-999,STAR,A0
380,3.15055E+18,1.23767E+18,190.4976625,29.41186871,21.71366882,20.56758881,20.06520653,19.94576454,19.87037659,24.63430977,-999,STAR,F9
382,3.15055E+18,1.23767E+18,191.2554254,29.56691287,21.7198925,20.87118721,20.27664948,20.13690376,19.93951988,23.90395927,-999,QSO,null
383,3.15055E+18,1.23767E+18,191.2321244,29.59690108,21.38843727,20.44961166,20.24385834,20.11761475,20.15169716,23.14178467,-999,STAR,A0
385,3.15059E+18,1.23767E+18,191.8502957,28.3283995,23.90943909,21.4293766,20.86829185,20.77109146,20.38233376,23.73457718,-999,QSO,null
386,3.15059E+18,1.23767E+18,192.1377854,28.58728354,20.69701576,19.78999519,19.37706757,19.30620766,19.15637779,22.90977478,-999,STAR,F5
387,3.15059E+18,1.23767E+18,191.6976033,28.61287788,20.62892723,19.65765762,19.17356682,19.01204681,18.88587761,23.93681717,-999,STAR,G2
391,3.15059E+18,1.23767E+18,191.5109815,28.96062568,21.58955002,20.52700806,20.01476669,19.84064102,19.67221069,24.50445938,-999,STAR,F9
392,3.15059E+18,1.23767E+18,191.709867,29.03687629,21.40418816,20.3523922,19.82673264,19.62825203,19.49703026,25.68580246,-999,STAR,F9
393,3.15059E+18,1.23767E+18,191.7161443,29.05776517,20.97687721,20.26724625,19.96647453,19.89338303,19.74416161,23.08329201,-999,STAR,A0
396,3.15059E+18,1.23767E+18,191.8365743,28.73740933,20.4857502,19.90241623,19.85938644,19.82464218,19.68619347,23.34293747,23.68379021,QSO,BROADLINE
397,3.15059E+18,1.23767E+18,191.8365743,28.73740933,20.4857502,19.90241623,19.85938644,19.82464218,19.68619347,23.34293747,23.68379021,QSO,BROADLINE
399,3.15062E+18,1.23767E+18,192.6648243,28.99317863,20.84692192,19.91243553,19.58631325,19.46467018,19.4947567,22.92021942,-999,STAR,L5.5
401,3.15062E+18,1.23767E+18,192.2475262,29.09292205,21.32823181,20.07940102,19.51291084,19.25093269,19.16332054,24.06671524,-999,STAR,G2
407,3.15062E+18,1.23767E+18,192.8793514,29.50138641,21.03618622,20.241045,19.92743874,19.84664345,20.00063515,23.45567894,-999,STAR,F5
409,3.15066E+18,1.23767E+18,193.1793261,28.9929136,21.46621132,20.8981781,20.96896935,21.09019661,21.17565346,24.72694397,-999,QSO,BROADLINE
410,3.15066E+18,1.23767E+18,193.1793261,28.9929136,21.46621132,20.8981781,20.96896935,21.09019661,21.17565346,24.72694397,-999,QSO,BROADLINE
416,3.15069E+18,1.23767E+18,197.0656128,29.27007373,23.14604568,21.72886658,21.70037079,21.88473892,21.15635681,24.02531052,-999,QSO,BROADLINE
417,3.15069E+18,1.23767E+18,197.0656128,29.27007373,23.14604568,21.72886658,21.70037079,21.88473892,21.15635681,24.02531052,-999,QSO,BROADLINE
422,3.15073E+18,1.23767E+18,198.3325278,29.43011947,20.8621006,20.06457901,20.04623222,20.11209679,19.89472961,22.96862602,-999,QSO,BROADLINE
427,3.15076E+18,1.23767E+18,200.6708346,28.81745641,21.31076241,20.81149292,20.41008759,20.27158737,20.10944748,23.413517,-999,QSO,BROADLINE
429,3.15076E+18,1.23767E+18,200.6161394,29.0912148,21.79444504,20.80077744,20.57306671,20.62948418,21.77702904,21.58279419,-999,QSO,BROADLINE
436,2.4893E+18,1.23767E+18,185.6365607,29.43556112,21.73833847,20.99833107,20.81281281,20.68187904,20.39051437,24.23612213,-999,STAR,F3/F5V (30743)
443,2.48951E+18,1.23767E+18,186.0232168,33.87571699,22.03921127,21.23967743,20.96282005,20.93987083,20.53772926,24.02500534,-999,QSO,null
445,2.48958E+18,1.23767E+18,186.1165566,31.07393343,22.31901932,22.00014496,21.83518982,21.72954178,21.4418335,22.41672897,-999,STAR,F8V (G_243-63)
447,2.48958E+18,1.23767E+18,186.8802266,31.563468,20.25820541,20.12809753,20.21760559,20.03608704,19.68616295,-999,23.46948624,QSO,BROADLINE
450,2.48989E+18,1.23766E+18,188.2733351,41.62795172,21.45124054,20.8133831,20.63226509,20.67902184,20.24887848,23.10637474,-999,STAR,A1III (225180)
453,2.49018E+18,1.23767E+18,189.3751565,27.69484776,21.40506363,20.37943649,20.16344261,20.15829086,19.60469055,22.41707993,-999,STAR,B5 (338529)
455,2.49018E+18,1.23767E+18,188.3229109,27.84477473,22.63650322,21.1526165,21.04578781,20.9036026,21.08023071,23.08366776,-999,STAR,F0IV (81937)
456,2.49018E+18,1.23767E+18,189.6090117,27.95301136,21.55621529,20.4742012,20.36216354,20.26994705,20.20276833,23.69344521,-999,STAR,F0IV (81937)
463,2.49049E+18,1.23766E+18,190.4894408,41.15781335,22.42112923,21.62268448,21.48519897,21.41582108,21.67731667,23.78862572,-999,QSO,null
465,2.49049E+18,1.23766E+18,189.8613678,41.49711053,24.18356514,22.02212715,22.18089104,22.08460426,22.11669922,24.07115555,-999,STAR,WDmagnetic
469,2.49053E+18,1.23767E+18,190.8568818,32.32003302,22.05491829,21.08241844,20.97427177,20.87656593,20.76361847,24.07891846,-999,QSO,BROADLINE
476,2.49053E+18,1.23767E+18,190.6500354,33.09279181,24.84453773,21.2327404,19.81531906,19.29262733,18.79269981,23.55724144,-999,QSO,STARFORMING
478,2.49053E+18,1.23767E+18,190.7443143,33.03694939,20.42515755,20.05007172,19.94725037,19.99876976,19.7601738,23.15540886,-999,QSO,BROADLINE
479,2.49053E+18,1.23767E+18,190.7443143,33.03694939,20.42515755,20.05007172,19.94725037,19.99876976,19.7601738,23.15540886,-999,QSO,BROADLINE
481,2.49088E+18,1.23766E+18,193.3767653,41.02766048,22.4172287,21.64229012,21.39592934,21.82722473,21.6247921,24.58076859,-999,QSO,BROADLINE
483,2.49088E+18,1.23766E+18,192.6658413,41.34427944,22.01744843,21.38168335,21.29751587,21.31808281,21.00251961,24.04505157,-999,QSO,BROADLINE
484,2.49088E+18,1.23766E+18,193.0304667,41.39733624,24.27736473,21.37233734,21.043787,20.88028336,21.1716404,24.3818531,-999,STAR,A9V (154660)
489,2.49088E+18,1.23766E+18,193.0901278,41.49001648,21.24668694,20.6733799,20.50444603,20.39939117,19.92881203,23.72145653,24.1718235,QSO,BROADLINE
503,2.4912E+18,1.23767E+18,195.1533613,35.39156459,23.77091599,21.30708885,20.88549232,20.79288101,20.83370209,21.82961273,-999,QSO,BROADLINE
507,2.54162E+18,1.23767E+18,197.0852782,29.93621507,21.19855309,20.66748428,20.57147217,20.56734467,20.09391022,23.74390411,-999,QSO,BROADLINE
508,2.54162E+18,1.23767E+18,196.6737709,29.99222152,20.85133553,20.20164108,19.87960052,19.56049347,19.64967918,22.76729202,23.13951874,QSO,BROADLINE
510,2.54162E+18,1.23767E+18,196.4035572,30.17048937,21.90065384,20.97756195,19.60232925,18.73875809,18.40835571,23.05623817,23.66768265,QSO,AGN BROADLINE
511,2.54162E+18,1.23767E+18,196.4035572,30.17048937,21.90065384,20.97756195,19.60232925,18.73875809,18.40835571,23.05623817,23.66768265,QSO,AGN BROADLINE
514,2.54169E+18,1.23767E+18,195.45099,29.2214282,22.03512383,21.12376595,20.53034782,19.80546379,19.67626381,-999,24.18621063,QSO,BROADLINE
516,2.54172E+18,1.23767E+18,196.9276292,29.32677461,21.49971008,20.78601074,20.6215992,20.6328125,20.58827591,24.70723724,-999,QSO,null
517,2.54172E+18,1.23767E+18,197.0256379,29.37757522,22.4187851,21.60542488,21.44431114,21.3171196,21.07892799,22.52205467,-999,QSO,BROADLINE
518,2.54172E+18,1.23767E+18,197.0256379,29.37757522,22.4187851,21.60542488,21.44431114,21.3171196,21.07892799,22.52205467,-999,QSO,null
524,2.54172E+18,1.23767E+18,197.2588117,30.10222055,23.37076759,21.31953621,21.04182243,20.79275513,20.64783859,24.2179966,-999,STAR,F2V (33256)
530,2.58746E+18,1.23767E+18,187.397957,33.40196623,20.73992538,20.08898354,19.98267174,19.98839569,19.89079475,25.04484558,-999,QSO,BROADLINE
531,2.58746E+18,1.23767E+18,186.0952281,33.78390455,22.40737534,21.2593441,21.016325,20.92071724,20.45165634,24.70807266,-999,STAR,F0IV (81937)
532,2.58746E+18,1.23767E+18,187.3472144,33.86059293,22.13461876,21.06171417,20.85361671,20.77163506,20.47493935,23.21582031,-999,STAR,A2II (39866)
533,2.58746E+18,1.23767E+18,186.7771108,34.1236184,25.30576515,22.02222252,21.30532074,21.11180496,21.09627724,24.87810707,-999,QSO,BROADLINE
540,2.58746E+18,1.23767E+18,187.021368,33.9458457,24.15740585,21.31545258,20.80199051,20.51255989,20.37441826,23.95721626,25.22659874,STAR,G8V (101501)
545,3.04584E+18,1.23767E+18,194.9984237,32.96519725,22.70500374,21.94278336,21.88456345,22.25448799,21.56552505,25.05388451,-999,QSO,BROADLINE
548,3.04584E+18,1.23767E+18,194.8551355,33.15248615,21.38856697,20.54962349,20.23359489,19.98205376,19.48615074,23.28065491,-999,QSO,BROADLINE
552,3.04584E+18,1.23767E+18,194.7269335,33.40681657,22.46456909,21.77033043,21.64375687,21.38575363,21.2117424,22.32230186,-999,QSO,BROADLINE
555,3.052E+18,1.23767E+18,179.4455687,27.05404508,23.46438026,21.85870361,21.60319519,21.86490631,21.6269989,23.23178291,-999,QSO,null
