galex_objid,sdss_objid,ra,dec,u,g,r,i,z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,nuv_mag,fuv_mag,class,subclass
2.58746E+18,1.23767E+18,186.0952282,33.78390455,22.40125656,21.25431442,21.01979637,20.91657448,20.4478817,0.054901965,0.042779241,0.029594481,0.021991871,0.016357912,24.70807266,-999,STAR,A9V (154660)
2.58746E+18,1.23767E+18,187.3472144,33.86059293,22.1284771,21.05916214,20.85490036,20.77230453,20.47019768,0.077599756,0.060465205,0.041829549,0.031083837,0.023120664,23.21582031,-999,STAR,A2II (39866)
2.58746E+18,1.23767E+18,186.7771108,34.1236184,25.30178833,22.01506805,21.29829407,21.10868645,21.07952881,0.063309081,0.049330007,0.034126271,0.025359478,0.018862791,24.87810707,-999,QSO,BROADLINE
2.58746E+18,1.23767E+18,186.7062598,33.00570207,20.11445236,18.40221977,17.52074242,17.10103416,16.78145409,0.069186218,0.053909432,0.037294295,0.027713658,0.02061387,22.56748199,24.23015404,GALAXY,STARFORMING
2.58746E+18,1.23767E+18,186.9389421,33.15202401,24.1150322,22.17891502,20.74622154,19.88868713,19.2395153,0.072993435,0.056875993,0.039346546,0.029238701,0.021748222,23.57571411,24.96028709,GALAXY,null
2.58746E+18,1.23767E+18,187.169047,33.19469035,21.00229263,20.62702942,20.51280975,20.46654892,20.30480385,0.063900344,0.049790718,0.034444988,0.025596317,0.019038957,23.4409008,24.19688416,QSO,BROADLINE
2.58746E+18,1.23767E+18,187.3870143,33.43953785,24.45529747,21.58984184,19.47078705,18.86359024,18.37527084,0.068545856,0.053410467,0.036949113,0.02745715,0.020423075,24.54687119,25.43733215,GALAXY,null
2.58746E+18,1.23767E+18,187.3163352,33.70358537,24.00084496,19.5298481,17.96335983,17.3813324,17.06261063,0.075949535,0.059179362,0.040940009,0.030422814,0.022628985,23.38630867,24.96994019,GALAXY,null
2.58746E+18,1.23767E+18,186.4009229,33.84434586,24.33334732,22.26980019,20.5696373,19.51712036,19.11614799,0.067182764,0.052348353,0.036214348,0.026911143,0.020016946,24.47247505,25.48014069,GALAXY,null
2.58746E+18,1.23767E+18,186.4934635,34.01014808,21.94163704,21.19348717,20.15287971,19.07694054,18.65745735,0.062184408,0.04845367,0.033520024,0.024908971,0.018527698,22.44830894,24.44874573,GALAXY,null
3.04584E+18,1.23767E+18,195.3353429,32.66844567,22.35160828,21.66431427,20.47271729,19.50205231,19.05896759,0.049805339,0.038807984,0.026847184,0.019950334,0.014839384,23.82074738,-999,GALAXY,null
3.04584E+18,1.23767E+18,194.6558197,32.84617753,23.47387695,21.3894577,19.45540428,18.72737312,18.23919868,0.052501053,0.040908467,0.028300287,0.021030147,0.015642565,25.18075752,-999,GALAXY,null
3.04584E+18,1.23767E+18,195.2328843,32.87477972,23.53513718,22.58335686,20.90093231,19.68948174,19.06215096,0.057454888,0.04476846,0.030970613,0.023014484,0.017118549,23.35712051,-999,GALAXY,null
3.04584E+18,1.23767E+18,195.6526165,32.88330523,24.48350525,22.08117867,20.41692543,19.22907066,18.84525108,0.060465995,0.047114696,0.032593727,0.024220632,0.018015701,24.47886086,-999,GALAXY,null
3.04584E+18,1.23767E+18,195.1892464,32.91527556,23.0181675,22.19202805,20.64572906,19.6445694,19.30145073,0.056781858,0.04424404,0.030607821,0.022744892,0.01691802,23.82269859,-999,GALAXY,null
3.04584E+18,1.23767E+18,194.9984237,32.96519725,22.72371292,21.94156265,21.87983513,22.25385284,21.56435204,0.065159321,0.050771698,0.035123628,0.026100619,0.019414065,25.05388451,-999,QSO,BROADLINE
3.04584E+18,1.23767E+18,195.467373,32.9890429,22.61659431,20.79199028,19.05970383,18.37859917,17.91344452,0.05512445,0.042952597,0.029714407,0.02208099,0.0164242,23.22888565,-999,GALAXY,null
3.04584E+18,1.23767E+18,195.3012647,33.01550826,25.65084457,21.81434059,20.36951065,19.33733559,18.83963394,0.05513915,0.042964052,0.029722333,0.022086879,0.016428581,24.36980438,-999,GALAXY,null
3.04584E+18,1.23767E+18,194.6067999,33.04128904,26.04635048,21.87363434,20.44787979,19.60592651,19.20758438,0.070000693,0.054544065,0.037733331,0.02803991,0.020856543,24.90773964,-999,GALAXY,null
3.04584E+18,1.23767E+18,194.8551355,33.15248615,21.38553238,20.55019951,20.23262215,19.98353958,19.48156357,0.056301065,0.04386941,0.030348655,0.022552302,0.01677477,23.28065491,-999,QSO,BROADLINE
3.04584E+18,1.23767E+18,195.5828869,33.1632221,22.15337563,21.8375473,20.48073006,19.64879799,19.19296074,0.050945703,0.039696548,0.027461888,0.020407125,0.015179153,24.74648666,-999,GALAXY,null
3.04584E+18,1.23767E+18,195.591803,33.2035814,21.64274216,21.28123474,20.53821945,19.52367401,19.29946136,0.048293095,0.037629653,0.026032019,0.019344579,0.014388814,22.32527351,-999,GALAXY,null
3.04584E+18,1.23767E+18,195.1556961,33.23475241,23.88614082,21.20895767,20.94013023,20.8494091,20.63393974,0.052958015,0.041264527,0.028546609,0.021213191,0.015778717,23.85058975,-999,STAR,F3/F5V (30743)
3.04584E+18,1.23767E+18,195.4123958,33.26175001,22.17119789,21.80664253,20.70768356,19.89350319,19.76893806,0.047065359,0.036673006,0.025370216,0.018852791,0.014023012,22.75673485,-999,GALAXY,null
3.04584E+18,1.23767E+18,195.2451701,33.27787302,24.94194031,22.36091995,20.78169441,19.73150063,19.15796089,0.050703444,0.03950778,0.027331298,0.020310083,0.015106971,23.79886627,-999,GALAXY,null
3.04584E+18,1.23767E+18,195.4268047,33.41990805,24.00361252,22.73568153,21.27594185,19.96107674,19.54631615,0.046464216,0.036204603,0.025046177,0.018611994,0.013843904,23.20188904,-999,GALAXY,null
3.04584E+18,1.23767E+18,195.0081238,33.11235899,21.91362953,21.22476387,20.03220177,19.18370056,18.87656593,0.055427417,0.043188669,0.02987772,0.022202348,0.016514469,23.33442688,24.72456169,GALAXY,null
3.04584E+18,1.23767E+18,194.6163736,33.13846768,22.2220192,21.88121986,20.29677391,19.46221924,18.85036469,0.056382705,0.043933023,0.03039266,0.022585005,0.016799094,23.92498016,23.96804047,GALAXY,null
3.052E+18,1.23767E+18,179.4358683,27.05204677,26.04454422,22.02017784,20.45686722,19.39129829,18.89578629,0.093717501,0.073024042,0.050517693,0.03754006,0.027922908,23.42821121,-999,GALAXY,null
3.052E+18,1.23767E+18,179.8149657,27.05899729,21.15279388,20.57364845,20.54410362,20.48529816,20.40291977,0.090670407,0.070649765,0.048875183,0.036319498,0.027015034,22.80529213,-999,STAR,CV
3.052E+18,1.23767E+18,179.4960428,27.15813765,23.0865593,22.47013474,20.77173424,19.82589722,19.49937057,0.090139136,0.070235804,0.048588805,0.036106687,0.026856743,23.54223061,-999,GALAXY,null
3.052E+18,1.23767E+18,179.5214369,27.40303388,23.49775124,21.1496563,19.36442566,18.74157143,18.37966919,0.090899371,0.07082817,0.048998602,0.036411211,0.027083253,23.77321053,-999,GALAXY,null
3.052E+18,1.23767E+18,180.0949905,27.43832684,22.45787048,21.72301865,20.40309906,19.30617523,19.07488441,0.095423415,0.074353278,0.051437255,0.038223393,0.028431181,23.55704308,-999,GALAXY,null
3.052E+18,1.23767E+18,179.8449506,27.45746716,22.64494133,21.61983109,20.39173698,19.58587074,19.35681915,0.094559044,0.073679768,0.050971322,0.037877154,0.028173644,23.85505676,-999,GALAXY,null
3.052E+18,1.23767E+18,180.1879808,27.50074862,20.4987793,18.37553406,17.06615257,16.56285095,16.23931313,0.086163253,0.067137823,0.046445634,0.034514084,0.025672138,22.93486023,-999,GALAXY,null
3.05204E+18,1.23767E+18,189.9958292,25.9198701,22.34207916,21.88570786,20.61636925,19.85470963,19.75737762,0.064352684,0.050143171,0.034688815,0.025777508,0.01917373,23.01120567,-999,GALAXY,AGN
3.05204E+18,1.23767E+18,189.7809867,26.12363054,22.60347939,21.3510952,20.08949661,19.31037712,18.88365746,0.057445493,0.04476114,0.030965548,0.023010721,0.017115749,23.98187447,-999,GALAXY,null
3.05204E+18,1.23767E+18,190.1771697,26.25359101,24.82538986,24.15114784,21.16297913,19.98793793,19.5232296,0.068004273,0.052988473,0.036657181,0.027240213,0.020261714,24.00305748,-999,GALAXY,null
3.05204E+18,1.23767E+18,190.4623068,26.31444723,23.03878975,22.14481735,20.50848198,19.64975929,19.22225952,0.060775194,0.047355618,0.032760397,0.024344487,0.018107826,24.05395889,-999,GALAXY,null
3.05204E+18,1.23767E+18,190.2209092,26.32935643,21.76468086,19.38286781,17.85857582,17.2826252,16.9454155,0.070057668,0.054588463,0.037764046,0.028062733,0.020873517,24.19248009,-999,GALAXY,null
3.05204E+18,1.23767E+18,189.4816161,26.42141075,25.82357597,22.05462265,20.55624008,19.47277641,19.05476761,0.06783472,0.052856356,0.036565784,0.027172295,0.020211196,24.2333107,-999,GALAXY,null
3.05204E+18,1.23767E+18,189.8490931,26.26223584,22.40741348,21.63850975,21.62194824,21.80425453,22.08614922,0.058448985,0.045543056,0.031506475,0.023412688,0.017414737,24.47066879,24.1138401,QSO,BROADLINE
3.0526E+18,1.23767E+18,188.5910791,25.80692736,26.48975945,23.24353981,21.18588257,19.959198,19.42824364,0.064718053,0.050427873,0.034885768,0.025923865,0.019282592,22.62180901,-999,GALAXY,null
3.0526E+18,1.23767E+18,188.8845061,26.53781849,22.81279373,21.39159393,19.76669502,18.79608154,18.20866585,0.06916409,0.053892191,0.03728237,0.027704796,0.020607278,23.75844574,-999,GALAXY,null
3.05277E+18,1.23766E+18,183.9134447,38.05154886,22.1034565,21.49615479,21.3086834,21.13767242,20.64877129,0.138105586,0.107610941,0.074444748,0.055320427,0.041148234,23.43438339,-999,QSO,BROADLINE
3.05277E+18,1.23766E+18,183.9134447,38.05154886,22.1034565,21.49615479,21.3086834,21.13767242,20.64877129,0.138105586,0.107610941,0.074444748,0.055320427,0.041148234,23.43438339,-999,QSO,BROADLINE
3.05387E+18,1.23767E+18,192.846856,26.17144323,25.804842,21.59952736,20.01198578,18.9461174,18.57180595,0.049290482,0.038406812,0.026569653,0.0197441,0.014685983,23.03713226,-999,GALAXY,null
3.05387E+18,1.23767E+18,192.5520252,26.34318146,23.2299633,22.3313179,20.49990845,19.23378563,18.71527863,0.047445863,0.036969498,0.025575327,0.019005209,0.014136383,23.96716499,-999,GALAXY,null
3.05387E+18,1.23767E+18,192.3340799,26.59114213,24.49641228,21.27300262,20.27829742,19.68471527,19.25753403,0.041814469,0.032581549,0.022539767,0.016749462,0.012458522,23.32711601,-999,QSO,null
3.05387E+18,1.23767E+18,192.1493614,26.82505493,23.89437485,23.06240845,21.10210609,19.89925957,19.33333206,0.053907208,0.042004131,0.029058263,0.021593405,0.016061526,22.57546806,-999,GALAXY,null
3.05387E+18,1.23767E+18,192.6550035,26.97243488,23.02944565,21.42752457,20.00332069,19.17495346,18.76899338,0.05563866,0.043353267,0.029991589,0.022286965,0.016577408,23.79955292,-999,GALAXY,null
3.05387E+18,1.23767E+18,192.5285944,27.01382779,23.04831314,22.63063049,20.64509964,19.52093887,18.88090515,0.044547565,0.034711163,0.024013022,0.017844249,0.013272842,23.96391296,-999,GALAXY,null
3.05387E+18,1.23767E+18,192.5285944,27.01382779,23.04831314,22.63063049,20.64509964,19.52093887,18.88090515,0.044547565,0.034711163,0.024013022,0.017844249,0.013272842,23.96391296,-999,GALAXY,null
3.05387E+18,1.23767E+18,192.4524302,27.22631503,23.40264511,21.69141388,20.16020775,19.40102196,18.842062,0.052744016,0.041097783,0.028431255,0.02112747,0.015714956,22.94294357,-999,GALAXY,null
3.05387E+18,1.23767E+18,192.7815491,27.32038224,19.40506935,17.8713398,17.16989326,16.84856033,16.64059067,0.042903766,0.033430323,0.023126943,0.017185798,0.012783076,22.03163719,-999,GALAXY,null
3.05387E+18,1.23767E+18,192.6508609,27.31207869,20.39748192,20.00970268,20.07239532,20.14856529,19.82361412,0.05264743,0.041022521,0.028379189,0.021088779,0.015686177,21.25942039,22.28778839,QSO,BROADLINE
3.0539E+18,1.23767E+18,193.3675679,26.3040456,25.38945389,22.45575905,20.61952209,19.6289463,19.03298187,0.045943063,0.035798524,0.024765253,0.018403238,0.013688627,23.92330933,-999,GALAXY,null
3.0539E+18,1.23767E+18,193.249594,26.30530147,22.40650749,20.80884933,19.19927025,18.5111866,18.25609016,0.047493987,0.037006993,0.025601266,0.019024484,0.014150721,23.42502975,-999,GALAXY,null
3.0539E+18,1.23767E+18,193.6306362,26.36386515,23.8354454,21.12971306,19.33456039,18.72990608,18.39440536,0.038904171,0.030313868,0.020970993,0.015583696,0.011591407,24.26762199,-999,GALAXY,null
3.05394E+18,1.23767E+18,193.8296492,27.92506332,19.12606812,17.58314896,16.9059906,16.59771919,16.47707558,0.040638492,0.031665236,0.021905864,0.016278405,0.012108142,22.53340912,-999,GALAXY,null
3.05394E+18,1.23767E+18,193.8296492,27.92506332,19.12606812,17.58314896,16.9059906,16.59771919,16.47707558,0.040638492,0.031665236,0.021905864,0.016278405,0.012108142,22.53340912,-999,GALAXY,null
3.05394E+18,1.23767E+18,193.553419,28.92443825,22.76338387,21.86537552,20.63072395,19.68291473,19.16695786,0.048551369,0.037830897,0.026171239,0.019448036,0.014465766,21.74893379,-999,GALAXY,null
3.05401E+18,1.23767E+18,194.7728267,28.83499452,26.77826309,22.27398872,20.45868301,19.4651413,18.89183807,0.041244823,0.032137688,0.022232704,0.016521282,0.012288799,24.45779228,-999,GALAXY,null
3.05401E+18,1.23767E+18,194.3580553,29.43701989,26.11244011,21.65488625,19.86429214,19.07806778,18.73376846,0.040831499,0.031815626,0.022009904,0.016355718,0.012165649,23.3037281,23.97478676,GALAXY,null
3.05404E+18,1.23767E+18,194.7763744,28.85340288,22.08626938,21.315382,19.81118774,19.04743767,18.58836365,0.040846203,0.031827085,0.022017831,0.016361607,0.01217003,23.83669853,-999,GALAXY,null
3.05404E+18,1.23767E+18,194.5870076,28.9033052,23.05869484,21.97733688,20.47763252,19.56897736,19.1677742,0.036349218,0.028323064,0.019593764,0.014560267,0.010830164,24.31975937,-999,GALAXY,null
3.05404E+18,1.23767E+18,195.1256968,29.26546635,21.80035782,20.49701309,20.35306358,20.23150253,20.40231133,0.048868794,0.038078234,0.026342345,0.019575186,0.014560342,23.95480728,-999,QSO,BROADLINE
3.05404E+18,1.23767E+18,195.4974183,29.18034004,23.10977554,20.9855442,19.09850311,18.38780785,17.96880341,0.055657532,0.043367971,0.030001761,0.022294523,0.016583029,-999,23.68126869,GALAXY,null
3.05411E+18,1.23767E+18,195.0985675,28.80902023,27.01049614,22.14102554,20.37476158,19.44122314,18.78770828,0.047124818,0.036719341,0.02540227,0.018876608,0.014040729,23.7451458,-999,GALAXY,null
3.05415E+18,1.23767E+18,195.88181,27.38387491,22.36881447,20.86149025,20.78389931,20.70200348,20.6400013,0.037481353,0.029205218,0.020204034,0.015013763,0.011167482,23.96879196,-999,STAR,F3/F5V (30743)
3.05415E+18,1.23767E+18,195.9918669,27.58907885,22.79651451,21.91063881,20.22095299,19.25671768,18.79037285,0.043221399,0.033677824,0.023298161,0.017313031,0.012877715,23.9142971,-999,GALAXY,null
3.05418E+18,1.23767E+18,196.2470023,29.06603295,25.37137985,21.47139168,19.94830132,19.21935081,18.84772873,0.040982489,0.031933278,0.022091294,0.0164162,0.012210636,24.11781693,-999,GALAXY,null
3.05418E+18,1.23767E+18,195.7012853,29.67059681,22.98199081,22.67210579,20.9294281,19.73882675,19.27887535,0.052986164,0.041286461,0.028561782,0.021224465,0.015787102,24.46807671,-999,GALAXY,null
3.05418E+18,1.23767E+18,195.4142923,29.73363349,23.98725891,21.46940613,20.37416649,19.52684784,19.19101334,0.046242859,0.036032125,0.024926856,0.018523326,0.013777951,23.51208305,-999,GALAXY,null
3.05418E+18,1.23767E+18,195.6323983,29.81053865,22.10950279,20.59861565,18.78352547,18.10690498,17.74197006,0.048378926,0.037696533,0.026078286,0.019378962,0.014414387,24.09982491,-999,GALAXY,null
3.05418E+18,1.23767E+18,196.4840587,29.66592276,22.19427872,19.53725433,18.14683914,17.58105087,17.25529289,0.050615761,0.039439458,0.027284034,0.020274961,0.015080847,-999,24.03846169,GALAXY,null
3.05418E+18,1.23767E+18,196.4497449,29.59161758,22.80323029,19.77372932,18.20391273,17.61889648,17.24950027,0.047414925,0.036945388,0.025558649,0.018992815,0.014127165,23.25490189,23.52363396,GALAXY,null
3.05422E+18,1.23767E+18,196.609147,28.04817754,21.65642929,21.1609726,21.11011505,21.13715935,21.09513664,0.043228649,0.033683471,0.023302069,0.017315935,0.012879874,23.8319931,-999,QSO,BROADLINE
3.05422E+18,1.23767E+18,196.609147,28.04817754,21.65642929,21.1609726,21.11011505,21.13715935,21.09513664,0.043228649,0.033683471,0.023302069,0.017315935,0.012879874,23.8319931,-999,QSO,BROADLINE
3.05422E+18,1.23767E+18,196.2847056,28.23437254,24.67294884,22.58551025,20.73454475,19.55247498,19.06585693,0.039096475,0.030463709,0.021074653,0.015660726,0.011648702,23.79630089,-999,GALAXY,null
3.05422E+18,1.23767E+18,196.6293172,28.38970034,22.66416931,21.44273186,20.08330154,19.14337158,18.59749794,0.042572726,0.03317238,0.022948498,0.017053194,0.012684443,23.62978935,-999,GALAXY,null
3.05422E+18,1.23767E+18,196.1443393,28.4217351,21.41278458,20.71686935,20.51537895,20.44923401,20.18161392,0.032867592,0.025610207,0.017717022,0.013165646,0.009792822,-999,23.88344002,QSO,null
3.05425E+18,1.23767E+18,196.6576252,27.0224365,26.02316475,21.1513958,19.44024086,18.62730217,18.1693325,0.05576361,0.043450627,0.030058943,0.022337016,0.016614636,24.57191086,-999,GALAXY,null
3.05425E+18,1.23767E+18,197.1832602,27.15200395,22.06622696,22.10123825,20.97230148,19.81932259,19.26308823,0.066298336,0.051659215,0.035737604,0.02655687,0.019753434,23.6054821,-999,GALAXY,null
3.05425E+18,1.23767E+18,196.7548552,27.17952285,21.76539993,21.11206055,20.89964104,20.90089035,20.37907791,0.066456765,0.05178266,0.035823006,0.026620332,0.019800637,22.98113632,-999,STAR,F0II (25291)
3.05425E+18,1.23767E+18,197.0098805,27.23346667,25.2593689,21.32460785,19.94493103,19.1768074,18.8157959,0.064301632,0.0501034,0.0346613,0.025757059,0.01915852,24.49707031,-999,GALAXY,null
3.05425E+18,1.23767E+18,196.2192087,27.34501889,23.5939846,22.16782761,20.11819458,19.23580551,18.7241478,0.046140861,0.035952646,0.024871873,0.018482467,0.01374756,23.64497948,-999,GALAXY,null
3.05425E+18,1.23767E+18,196.0086372,27.37602307,25.01914787,21.76875114,21.07191086,21.02782249,20.6971817,0.040414035,0.031490341,0.021784872,0.016188495,0.012041266,23.93017006,-999,STAR,G8V (101501)
3.05425E+18,1.23767E+18,196.0086372,27.37602307,25.01914787,21.76875114,21.07191086,21.02782249,20.6971817,0.040414035,0.031490341,0.021784872,0.016188495,0.012041266,23.93017006,-999,STAR,G0Va (143761)
3.05425E+18,1.23767E+18,196.9445505,27.48670465,20.39062119,18.52246094,17.56603622,17.16627502,16.73843384,0.063934162,0.049817067,0.034463216,0.025609862,0.019049034,23.36626625,-999,GALAXY,null
3.05425E+18,1.23767E+18,196.395447,27.688841,24.31310654,21.61441231,20.83651161,19.94604683,19.54988098,0.045555323,0.035496399,0.024556244,0.018247921,0.013573101,24.03943062,-999,GALAXY,null
3.05425E+18,1.23767E+18,196.6290819,27.16828174,21.97200203,20.46623802,18.77133179,18.15185165,17.7208004,0.055062164,0.042904064,0.029680833,0.022056039,0.016405642,22.86998367,23.62431526,GALAXY,null
3.05622E+18,1.23767E+18,177.7229289,23.48316826,25.05524635,22.08126831,20.94019127,19.85699463,19.48458481,0.092461906,0.072045691,0.049840875,0.037037112,0.027548807,24.41431808,-999,GALAXY,null
3.05622E+18,1.23767E+18,178.038232,23.54129567,22.69724464,20.99159813,20.73957062,20.64191437,20.65091324,0.13344188,0.10397701,0.071930811,0.053452305,0.039758693,23.88636971,-999,STAR,F2V (33256)
3.05622E+18,1.23767E+18,177.9353585,23.67621094,22.42360878,21.79515076,20.42395401,19.30254555,18.6201992,0.110269874,0.085921541,0.059440125,0.044170383,0.03285465,23.24982834,-999,GALAXY,null
3.05622E+18,1.23767E+18,177.5968126,24.01812428,22.90894508,21.07099342,19.32746124,18.48355293,18.02754593,0.12945585,0.100871123,0.069782175,0.051855635,0.038571067,24.10319901,-999,GALAXY,null
3.05622E+18,1.23767E+18,178.0367053,24.07331059,23.68498039,22.31044769,20.90287781,19.88425827,19.5242424,0.094395012,0.073551953,0.050882898,0.037811447,0.02812477,24.87594795,-999,GALAXY,null
3.05622E+18,1.23767E+18,177.5016128,24.16379684,22.53420258,19.96749878,18.39377213,17.81988525,17.42883301,0.126348183,0.098449647,0.068107009,0.050610807,0.037645143,23.88114738,24.05898476,GALAXY,null
3.05629E+18,1.23767E+18,179.4733285,31.18083149,21.4658699,20.92468262,21.1559124,21.17348671,20.47439194,0.079110652,0.061642487,0.042643987,0.031689052,0.023570834,22.93231583,-999,QSO,BROADLINE
3.05629E+18,1.23767E+18,179.4733285,31.18083149,21.4658699,20.92468262,21.1559124,21.17348671,20.47439194,0.079110652,0.061642487,0.042643987,0.031689052,0.023570834,22.93231583,-999,QSO,BROADLINE
3.05629E+18,1.23767E+18,179.1655024,31.20015117,21.50919914,19.344347,17.98779106,17.40097237,17.05398178,0.080663554,0.062852494,0.043481063,0.032311089,0.024033515,23.88262558,-999,GALAXY,null
3.05629E+18,1.23767E+18,178.7479359,31.26341329,22.46926689,20.43228722,18.76266861,18.20314407,17.85131073,0.076214246,0.059385628,0.041082703,0.030528851,0.022707855,23.91079903,-999,GALAXY,null
3.05629E+18,1.23767E+18,178.7479359,31.26341329,22.46926689,20.43228722,18.76266861,18.20314407,17.85131073,0.076214246,0.059385628,0.041082703,0.030528851,0.022707855,23.91079903,-999,GALAXY,null
3.05629E+18,1.23767E+18,179.4698649,31.28307763,21.24360657,19.36799049,17.91416359,17.39288521,17.06996155,0.073223062,0.057054915,0.039470326,0.029330682,0.021816639,22.99952126,-999,GALAXY,null
3.05629E+18,1.23767E+18,179.4698649,31.28307763,21.24360657,19.36799049,17.91416359,17.39288521,17.06996155,0.073223062,0.057054915,0.039470326,0.029330682,0.021816639,22.99952126,-999,GALAXY,null
3.05629E+18,1.23767E+18,179.0113318,31.33014584,23.85727501,22.94557381,21.29314995,20.06419182,19.41412354,0.088528432,0.068980753,0.047720566,0.035461497,0.026376838,23.88899994,-999,GALAXY,null
3.05629E+18,1.23767E+18,179.0113318,31.33014584,23.85727501,22.94557381,21.29314995,20.06419182,19.41412354,0.088528432,0.068980753,0.047720566,0.035461497,0.026376838,23.88899994,-999,GALAXY,null
