galex_objid,sdss_objid,ra,dec,u,g,r,i,z,nuv_mag,fuv_mag,classs,subclass
3.86525E+18,1.23767E+18,195.7447856,34.6608868,22.64172745,21.22789001,21.05825996,20.93536568,20.80488396,23.52828407,-999,STAR,F2V (33256)
3.86525E+18,1.23767E+18,195.9051544,34.68746359,21.81075668,20.99191093,20.69787598,20.6585331,20.04741859,23.25371361,-999,STAR,A4p (G_37-26)
3.86525E+18,1.23767E+18,195.8204599,34.83990553,20.42769241,19.277565,17.97298813,17.3523159,16.88126183,23.10837936,-999,GALAXY,null
3.86525E+18,1.23767E+18,196.1836618,34.85289212,24.60386848,21.85083199,21.37015343,21.03118134,20.8819809,21.47623253,-999,STAR,G8V (101501)
3.86525E+18,1.23767E+18,195.9449129,34.97872956,21.15646362,19.70094299,18.07201576,17.5163269,17.20368385,24.14057159,-999,GALAXY,null
3.86539E+18,1.23767E+18,196.7829742,33.05457027,23.10166359,22.10157204,20.63901711,19.71412659,19.26430321,23.24351883,-999,GALAXY,null
3.86539E+18,1.23767E+18,196.9677211,33.41573481,22.91795921,20.29584503,18.54888535,17.88783646,17.50772667,23.50894737,-999,GALAXY,null
3.86539E+18,1.23767E+18,196.134882,33.44531689,22.30893135,21.35977554,20.31235695,19.50741005,19.08990669,22.87136078,-999,GALAXY,null
3.86539E+18,1.23767E+18,196.5607989,33.96685651,22.41906548,21.79479027,22.06806755,22.06220627,21.69165039,23.54921913,-999,GALAXY,null
3.86539E+18,1.23767E+18,196.5998857,34.07872674,23.2792244,20.58988762,18.87322617,18.29408836,17.92038155,23.22828674,-999,GALAXY,null
3.86539E+18,1.23767E+18,196.5998857,34.07872674,23.2792244,20.58988762,18.87322617,18.29408836,17.92038155,23.22828674,-999,GALAXY,null
3.86553E+18,1.23766E+18,196.6838333,36.83062386,20.12600708,18.56900406,17.72755814,17.29829407,17.02966309,21.17094994,-999,GALAXY,null
3.86553E+18,1.23766E+18,196.2561456,37.67031587,22.65888214,21.88934708,20.20183945,19.2645359,18.74942398,23.72283554,-999,GALAXY,null
3.86571E+18,1.23767E+18,197.4659485,24.53846717,23.48269081,21.83140945,20.24543381,19.26438522,18.81316376,23.07777405,-999,GALAXY,null
3.86571E+18,1.23767E+18,197.7199603,24.93885605,25.35151863,22.13895035,20.36929703,19.48300552,18.94874763,23.76846695,-999,GALAXY,null
3.86592E+18,1.23767E+18,198.2079934,22.05044781,26.55218887,21.70037079,20.49787331,19.61448669,19.49739456,22.75205231,-999,GALAXY,null
3.86592E+18,1.23767E+18,197.7974609,22.54602704,23.5182724,22.2315979,20.70448494,19.81708336,19.39221954,24.28526497,-999,GALAXY,null
3.86624E+18,1.23766E+18,198.4893521,14.52107815,21.32477951,20.98782921,20.83418274,20.88615608,20.82841301,23.72701454,-999,QSO,null
3.86624E+18,1.23766E+18,198.1021303,14.85753731,24.47384262,22.60316086,21.09860611,19.96158409,19.45072174,23.12311554,-999,GALAXY,null
3.86624E+18,1.23766E+18,198.0299885,14.87553473,20.94302368,19.81478691,18.44231606,17.84594917,17.46678543,22.08034706,-999,GALAXY,null
3.86624E+18,1.23766E+18,198.3644314,14.89403447,21.89838219,21.37400055,20.15146637,18.93392944,18.35034943,22.51349258,-999,QSO,null
3.86624E+18,1.23766E+18,198.7712796,14.99521523,21.69627571,21.31735229,21.59845924,21.25888252,21.24948311,23.62564659,-999,QSO,BROADLINE
3.86624E+18,1.23766E+18,198.7712796,14.99521523,21.69627571,21.31735229,21.59845924,21.25888252,21.24948311,23.62564659,-999,QSO,BROADLINE
3.86624E+18,1.23766E+18,198.1102471,15.08790953,21.03249359,19.49032021,18.0761795,17.50344849,17.08839798,23.98615646,-999,GALAXY,null
3.86624E+18,1.23766E+18,198.5350402,15.16231688,20.33793449,19.88837051,19.84840202,19.84887505,19.43475342,22.44707108,-999,QSO,BROADLINE
3.86624E+18,1.23766E+18,198.3727817,15.33310719,22.60869789,22.1074543,20.33932114,19.54554367,19.23286057,23.47623825,-999,GALAXY,null
3.86624E+18,1.23766E+18,198.5824988,15.31379543,23.14901161,21.72909927,20.54918671,19.81947899,19.47779846,23.53680229,-999,GALAXY,null
3.86624E+18,1.23766E+18,198.19166,15.27035837,22.38130188,21.57939529,20.34039116,19.5933342,19.19966125,23.2273941,-999,GALAXY,null
3.86624E+18,1.23766E+18,198.19166,15.27035837,22.38130188,21.57939529,20.34039116,19.5933342,19.19966125,23.2273941,-999,GALAXY,null
3.86624E+18,1.23766E+18,198.265941,15.39478245,22.07045364,21.8277874,21.5725708,21.53324127,21.12408829,22.50413895,-999,QSO,null
3.86662E+18,1.23766E+18,199.2090792,13.43265598,20.21393394,19.63552666,19.52859497,19.46095085,19.41123009,23.02351761,-999,QSO,BROADLINE
3.86666E+18,1.23767E+18,199.8946629,33.62131636,24.99411011,21.82467079,20.29598808,19.34997177,18.9271965,23.99297142,-999,GALAXY,null
3.86666E+18,1.23767E+18,199.7066478,33.62652051,22.99937439,21.42725754,19.97886658,19.1495533,18.83914757,23.62478828,-999,GALAXY,null
3.86666E+18,1.23767E+18,199.1525166,33.73355006,23.41152191,22.38743973,21.61353683,20.82685471,20.63720512,23.73316002,-999,QSO,BROADLINE
3.86666E+18,1.23767E+18,199.0574911,33.73561577,21.71065712,21.55527687,19.79706573,19.00864792,18.56215858,22.32668304,-999,GALAXY,null
3.86666E+18,1.23767E+18,199.6946443,33.91889548,23.13214684,21.6424408,20.3793354,19.59894371,19.1097908,22.95538902,-999,GALAXY,null
3.86666E+18,1.23767E+18,199.8638329,33.95218996,22.74299049,21.29069901,20.29328346,19.59555244,19.26825905,22.46294785,-999,GALAXY,null
3.86666E+18,1.23767E+18,199.3913286,33.95333906,21.93187141,21.35974693,21.22702026,21.38331604,21.23060417,23.29720306,-999,QSO,null
3.86666E+18,1.23767E+18,199.8774365,34.2336754,23.51076889,21.57955742,20.24544525,19.3685112,18.92547226,23.05118179,-999,GALAXY,null
3.86666E+18,1.23767E+18,200.2080934,34.3259406,21.79944229,22.56666183,21.25106239,19.99933434,19.52502632,22.7086544,-999,GALAXY,null
3.86666E+18,1.23767E+18,199.8851571,34.34182921,21.6784687,21.4047718,20.40265846,19.6587162,19.25338745,22.63723755,-999,GALAXY,null
3.86666E+18,1.23767E+18,199.5146993,34.40007727,22.12021637,21.36223602,21.07978058,21.08240128,20.73037529,23.42263031,-999,STAR,CV
3.8668E+18,1.23766E+18,199.6330767,38.19801427,22.76512909,21.31104088,20.55253792,19.74259949,19.40217781,22.99033928,-999,GALAXY,null
3.8668E+18,1.23766E+18,199.3969674,38.28931504,22.25103188,21.64493561,20.60648918,19.91352272,19.47031403,22.88884544,-999,GALAXY,null
3.8668E+18,1.23766E+18,200.3745473,38.82855249,25.60385704,22.2266922,21.24352074,20.43822479,20.2319622,24.61307335,-999,GALAXY,null
3.86687E+18,1.23766E+18,199.6467325,37.08237296,25.28529358,22.71169853,20.79158783,19.68984604,18.97263527,23.24240303,-999,GALAXY,null
3.86687E+18,1.23766E+18,199.9259486,37.59800786,23.31377029,21.74247169,20.01994514,18.78417206,18.23006821,23.40723419,-999,GALAXY,null
3.86687E+18,1.23766E+18,199.9483317,37.84806732,21.8559742,20.83827782,20.58503151,20.48122025,20.21649361,23.96229744,-999,STAR,F2V (33256)
3.86687E+18,1.23766E+18,200.484439,37.87799613,22.15605736,20.8718605,20.75697708,20.61943245,20.41617203,23.5337925,-999,STAR,F0III (89025)
3.86694E+18,1.23767E+18,199.7484536,30.04497108,23.14401817,21.59734154,20.34068108,19.45884895,19.00368881,23.4286499,-999,GALAXY,null
3.86694E+18,1.23767E+18,199.9146931,30.05003236,24.92856598,21.16798973,20.72124672,20.55785561,20.44548988,23.93041992,-999,STAR,F8V (G_243-63)
3.86694E+18,1.23767E+18,199.8749672,30.05014823,22.79053688,22.43416214,20.88372612,19.83247185,19.323246,23.39021492,-999,GALAXY,null
3.86694E+18,1.23767E+18,200.4641914,30.511995,21.71485901,20.02387047,18.42061806,17.83266449,17.40800285,23.56670952,-999,GALAXY,null
3.86719E+18,1.23766E+18,199.9838802,39.92136249,23.3614006,21.90696907,20.95825577,19.93457031,19.513237,23.24826431,-999,GALAXY,null
3.86719E+18,1.23766E+18,200.976069,40.25084478,21.23547935,20.77057648,20.78953743,20.87010193,20.57658195,23.770998,-999,QSO,BROADLINE
3.86719E+18,1.23766E+18,201.1183393,40.35763779,21.12600517,19.33580399,17.92625427,17.3217144,16.95541382,23.73550606,-999,GALAXY,null
3.86719E+18,1.23766E+18,201.0708773,40.36355689,23.04185486,21.84649849,20.70586586,19.81199646,19.3725071,23.16597366,-999,GALAXY,null
3.86719E+18,1.23766E+18,200.3003097,40.38068378,22.59174538,21.36348534,19.66772461,18.86595154,18.25391388,23.08039093,-999,GALAXY,null
3.86719E+18,1.23766E+18,200.6352818,40.42254527,24.79275703,21.90048218,20.21204948,19.21111298,18.58006096,23.83565331,-999,GALAXY,null
3.86719E+18,1.23766E+18,200.1657929,40.44223543,24.88089752,21.82283783,20.23162651,19.23793983,18.69357681,22.8511982,-999,GALAXY,null
3.86719E+18,1.23766E+18,199.9033958,40.44423838,25.35375214,20.51935768,18.92275047,18.27623177,17.9865799,23.61964417,-999,GALAXY,null
3.86719E+18,1.23766E+18,200.3560574,40.48537317,22.11651421,20.65216255,18.96082306,18.28445244,17.82228088,23.7957325,-999,GALAXY,null
3.86719E+18,1.23766E+18,200.3841799,40.51161768,22.2397747,20.53543091,18.92560577,18.3229847,17.84140778,22.99636459,-999,GALAXY,null
3.86719E+18,1.23766E+18,200.5026463,40.66330195,22.6014843,20.79311943,19.05003929,18.45410538,18.08898354,24.27573395,-999,GALAXY,null
3.86722E+18,1.23767E+18,200.6520745,24.89624125,20.79283142,20.19376755,19.95381927,19.84301186,19.52721977,23.20131111,-999,QSO,BROADLINE
3.86722E+18,1.23767E+18,201.0084915,24.93054846,22.28479576,21.49903488,19.99977493,19.1566658,18.82789421,22.18531418,-999,GALAXY,null
3.86722E+18,1.23767E+18,200.5498795,25.10003425,22.11965179,21.703022,21.88239479,21.67370415,21.52187157,23.53197289,-999,QSO,null
3.86722E+18,1.23767E+18,200.1818192,25.2557005,23.56522751,22.02528763,20.63143349,19.48530769,18.83065414,23.76324081,-999,GALAXY,null
3.86722E+18,1.23767E+18,200.3898364,25.49302673,23.25946617,22.6578846,20.75482368,19.80785561,19.49567604,23.14884186,-999,GALAXY,null
3.86722E+18,1.23767E+18,200.7745885,25.9208175,22.19034958,21.63075447,20.50162506,19.6880703,19.26643562,23.43404198,-999,GALAXY,null
3.86722E+18,1.23767E+18,200.5320096,25.81488522,22.37665367,19.7422142,18.23641396,17.65593338,17.30730629,23.90548325,-999,GALAXY,null
3.86736E+18,1.23766E+18,200.7672806,37.9441503,23.28635788,21.78598404,20.38495827,19.60066223,19.06954765,23.97303391,-999,GALAXY,null
3.86736E+18,1.23766E+18,200.8458418,38.14685933,23.75172615,22.03803635,20.68319321,19.76632309,19.3027401,23.03977966,-999,GALAXY,null
3.86736E+18,1.23766E+18,200.7784084,38.16104316,23.01379967,21.92198753,20.57404518,19.43677711,19.02008629,23.82458496,-999,GALAXY,null
3.86736E+18,1.23766E+18,200.9035138,38.17089956,21.96047974,21.15598488,20.16710472,19.19741821,18.91111946,22.18465233,-999,QSO,AGN
3.86736E+18,1.23766E+18,200.8932851,38.20795208,23.33096695,21.51698875,20.41374397,19.5004921,19.34067345,23.23205566,-999,GALAXY,STARFORMING
3.86736E+18,1.23766E+18,200.9019895,38.34704634,22.46564674,21.74335861,21.44124794,21.59647942,21.50968933,23.92219353,-999,QSO,null
3.86736E+18,1.23766E+18,200.6773038,38.36666172,21.7723465,21.41401863,19.95867157,19.04388618,18.60888481,23.60659218,-999,GALAXY,null
3.86736E+18,1.23766E+18,200.7605516,38.51563464,22.65917397,21.70401573,20.73532867,19.78257179,19.4464817,24.27996826,-999,GALAXY,null
3.86736E+18,1.23766E+18,200.6341201,38.5382859,25.06631088,22.07670021,21.03728676,19.93975639,19.75769424,23.71572876,-999,GALAXY,null
3.86736E+18,1.23766E+18,200.783094,38.60667392,26.42512131,21.88212967,20.16398048,19.15429306,18.77482796,23.64401054,-999,GALAXY,null
3.86743E+18,1.23767E+18,201.5986738,20.53556935,26.2723484,22.43767929,20.64916801,19.34198952,19.16114426,23.74918175,-999,GALAXY,null
3.86743E+18,1.23767E+18,201.7866756,20.73782161,22.11775398,21.46230698,21.42538071,21.02375031,21.21928215,23.96468735,-999,QSO,BROADLINE
3.86743E+18,1.23767E+18,201.4317384,20.75244085,23.07666588,21.70612717,20.51774406,19.73957253,19.35154152,23.60791969,-999,GALAXY,null
3.86743E+18,1.23767E+18,200.8459088,21.06214829,23.90325546,21.24978828,19.4106636,18.79618645,18.38960075,23.48004532,-999,GALAXY,null
3.86743E+18,1.23767E+18,201.0817744,21.17593496,22.61032867,21.38608932,20.195755,19.45749664,19.07565689,22.99167442,-999,QSO,AGN BROADLINE
3.86743E+18,1.23767E+18,201.0715474,21.29502272,24.06797409,22.42227554,21.33007431,20.10472298,19.70735741,23.81711006,-999,GALAXY,null
3.86757E+18,1.23767E+18,201.979491,29.0215458,21.98971558,20.61888504,19.00233269,18.33497429,17.84522629,22.66241074,-999,GALAXY,null
3.86757E+18,1.23767E+18,201.4630413,29.05145299,24.81140327,21.74279213,20.38780785,19.68161392,19.09275627,23.73968697,-999,GALAXY,null
3.86761E+18,1.23766E+18,201.2537977,39.63362218,24.74968719,22.08586121,20.73436737,20.68803596,20.61242676,22.62729454,-999,QSO,null
3.86761E+18,1.23766E+18,202.1259512,39.83195162,24.16057014,21.93159866,21.827425,22.08377075,21.93400955,23.93682861,-999,QSO,null
3.86761E+18,1.23766E+18,202.1259512,39.83195162,24.16057014,21.93159866,21.827425,22.08377075,21.93400955,23.93682861,-999,QSO,null
3.86761E+18,1.23766E+18,201.9041274,39.87947644,22.03336716,20.72834206,19.35631561,18.50900459,18.01959991,24.22753143,-999,GALAXY,STARFORMING
3.86775E+18,1.23767E+18,201.3950587,21.36574805,22.40996552,21.8746357,20.37148476,19.06434059,18.52272415,22.97385597,-999,GALAXY,null
3.86775E+18,1.23767E+18,201.8448188,21.79795051,22.3154583,21.46241951,19.75296593,18.92210579,18.38521576,24.40072823,-999,GALAXY,null
3.86775E+18,1.23767E+18,201.8448188,21.79795051,22.3154583,21.46241951,19.75296593,18.92210579,18.38521576,24.40072823,-999,GALAXY,null
3.86782E+18,1.23766E+18,202.0371073,38.7062216,23.3632412,21.16078377,19.71857643,18.976717,18.47284126,23.61363411,-999,GALAXY,null
3.86782E+18,1.23766E+18,202.3250688,38.82778154,22.93753242,21.56456757,21.30000305,21.21827698,20.79956818,24.0381813,-999,STAR,A1V (95418)
3.86782E+18,1.23766E+18,201.6862455,38.97690454,21.522892,21.28861809,20.31964684,19.64162445,19.33220673,22.51955605,-999,GALAXY,null
3.86782E+18,1.23766E+18,202.0109217,38.98644267,24.88183975,21.45898819,20.03139877,19.22859192,18.78584862,23.3058033,-999,GALAXY,null
3.86782E+18,1.23766E+18,201.5549909,39.05728172,22.38723373,21.06627846,20.80990028,20.74739838,20.37936401,24.1089859,-999,STAR,F0IV (81937)
3.86782E+18,1.23766E+18,201.2891013,39.08804979,21.42417526,20.76632309,20.69827652,20.64370346,20.65938568,22.00899315,-999,STAR,A4V (97603)
3.86782E+18,1.23766E+18,201.4585582,39.12258744,24.55123901,22.2276516,20.71219254,19.52691078,19.15347672,23.83638,-999,GALAXY,null
3.86786E+18,1.23767E+18,202.5111698,18.49120979,22.93902588,22.48892975,20.45158958,19.42712212,18.91672325,24.21558952,-999,GALAXY,null
3.86786E+18,1.23767E+18,201.9323148,19.30453746,23.77082253,22.48283386,20.91741371,19.69631767,19.21715736,23.02414894,-999,GALAXY,null
3.86796E+18,1.23767E+18,202.6150455,20.11349878,22.52672577,21.77712631,21.91528511,21.59462166,21.61305237,24.09297752,-999,QSO,null
3.86796E+18,1.23767E+18,202.6150455,20.11349878,22.52672577,21.77712631,21.91528511,21.59462166,21.61305237,24.09297752,-999,QSO,null
3.86796E+18,1.23767E+18,202.3033336,20.12076825,24.19703293,21.54561424,21.11391068,20.70697594,20.16344261,24.32712746,-999,QSO,null
3.86796E+18,1.23767E+18,202.3033336,20.12076825,24.19703293,21.54561424,21.11391068,20.70697594,20.16344261,24.32712746,-999,QSO,null
3.86796E+18,1.23767E+18,202.49328,20.1681475,22.18323326,21.72626305,21.58564568,21.64936256,21.15255165,24.52232742,-999,STAR,F0II (25291)
3.86796E+18,1.23767E+18,202.49328,20.1681475,22.18323326,21.72626305,21.58564568,21.64936256,21.15255165,24.52232742,-999,QSO,null
3.86796E+18,1.23767E+18,202.5449557,20.41459275,21.43785858,20.79699707,20.78258324,20.72139168,20.29296112,24.18963432,-999,QSO,BROADLINE
3.86796E+18,1.23767E+18,202.1330001,20.60983842,22.38592529,20.95233536,19.94448471,19.2054615,18.83145523,24.01210785,-999,GALAXY,null
3.86796E+18,1.23767E+18,202.0489291,20.67368008,22.96633148,21.45769691,20.26825905,19.505867,19.22005653,23.50493431,-999,GALAXY,null
3.86796E+18,1.23767E+18,202.2659469,20.7044105,23.05840874,21.66776848,20.21861649,19.32388687,18.96324539,23.75349617,-999,GALAXY,null
3.86796E+18,1.23767E+18,202.1472484,20.88957869,22.67292976,21.99727631,20.68726349,19.66024399,19.19722176,23.73892784,-999,GALAXY,null
3.86796E+18,1.23767E+18,202.4712104,20.9138062,23.73669052,21.8366909,20.15523148,19.32746506,18.88116837,25.2330246,-999,GALAXY,null
3.86807E+18,1.23767E+18,202.5285068,22.34819277,23.37117767,20.46969223,18.75399971,18.15612602,17.77824593,24.09694862,-999,GALAXY,null
3.86807E+18,1.23767E+18,202.1102637,22.38390254,22.72770309,22.10052109,20.98639297,19.85875893,19.43983269,22.56082726,-999,GALAXY,null
3.86807E+18,1.23767E+18,202.2723878,22.46015306,25.60364151,22.45039368,20.83629227,19.64866257,19.17669868,23.02624702,-999,GALAXY,null
3.86807E+18,1.23767E+18,202.0229968,22.47883149,22.38673019,21.84224319,21.5709877,21.47347641,21.17054558,22.19631767,-999,QSO,null
3.86807E+18,1.23767E+18,202.7400605,22.5936004,23.45919418,21.71566963,20.34988403,19.42237854,18.89440536,23.77192497,-999,GALAXY,null
3.86807E+18,1.23767E+18,202.1506227,22.59125628,20.47224998,20.30306625,20.418993,20.29438019,20.57228661,22.80510139,-999,QSO,BROADLINE
3.86807E+18,1.23767E+18,202.1506227,22.59125628,20.47224998,20.30306625,20.418993,20.29438019,20.57228661,22.80510139,-999,QSO,null
3.86807E+18,1.23767E+18,202.0383234,22.61345221,22.53951836,20.43622017,18.84140015,18.23456764,17.87307358,23.88153458,-999,GALAXY,null
3.8681E+18,1.23766E+18,202.5566291,35.86995626,22.07003403,21.53156853,21.74440765,21.36098099,21.45773697,23.12571526,-999,QSO,BROADLINE
3.8681E+18,1.23766E+18,201.9788815,35.90021301,21.62156677,21.06979752,21.20004654,21.1251564,21.00185966,23.06920433,-999,QSO,BROADLINE
3.8681E+18,1.23766E+18,202.2101597,35.91627957,22.81966019,21.88564873,20.66872787,19.53205681,19.11714554,23.31875992,-999,QSO,BROADLINE
3.8681E+18,1.23766E+18,202.2083,35.92552164,22.93744278,22.0809536,20.58219528,19.74632454,19.14185715,23.8912468,-999,GALAXY,null
3.8681E+18,1.23766E+18,203.0034713,36.57144767,21.89116287,20.70494652,20.48984337,20.48750496,20.23222733,24.30449677,-999,STAR,F2V (33256)
3.8681E+18,1.23766E+18,202.9939689,36.60723252,22.59873199,21.84455681,21.8454113,21.86144257,22.41893005,23.29051399,-999,STAR,WDmagnetic
3.86835E+18,1.23767E+18,203.3591082,32.95424877,22.75166512,21.72283554,20.39747429,19.52408028,19.14697838,22.7924633,-999,GALAXY,null
3.86835E+18,1.23767E+18,203.2977314,33.20799554,24.40839005,21.78557014,20.2138176,19.39273071,19.04855537,23.67697144,-999,GALAXY,null
3.86835E+18,1.23767E+18,203.2823637,33.2614725,22.00780296,20.59041214,18.88135719,18.11316681,17.67165184,23.75862694,-999,GALAXY,null
3.86835E+18,1.23767E+18,203.0043373,33.40977687,26.39619446,20.94844437,19.28728676,18.59766579,18.21953392,23.52773666,-999,GALAXY,null
3.86835E+18,1.23767E+18,202.9518886,33.41217305,21.55179024,20.92468071,20.82287979,20.39969063,20.20079994,23.51323318,-999,QSO,BROADLINE
3.86835E+18,1.23767E+18,202.8364757,33.41726417,23.4550209,21.61187363,21.64114761,21.61102486,21.91716766,23.49687195,-999,STAR,A4V (97603)
3.86835E+18,1.23767E+18,202.5957642,33.52745686,22.14313507,21.83956718,21.8533287,21.69931793,21.38715172,22.5813179,-999,QSO,BROADLINE
3.86835E+18,1.23767E+18,202.5957642,33.52745686,22.14313507,21.83956718,21.8533287,21.69931793,21.38715172,22.5813179,-999,QSO,null
3.86835E+18,1.23767E+18,202.9426055,33.64121525,21.79988098,20.6560154,20.82717896,20.82152748,20.61668968,23.57912636,-999,QSO,BROADLINE
3.86835E+18,1.23767E+18,202.9616073,33.71880286,22.43122673,21.78823853,20.62939644,19.72780228,19.40433502,23.1127243,-999,QSO,null
3.86835E+18,1.23767E+18,202.5734278,33.74927728,22.619524,21.5058403,21.22116089,21.09700394,20.55990791,24.10820961,-999,QSO,null
3.86835E+18,1.23767E+18,202.6129781,33.92377008,22.07813644,21.06449509,20.90937424,20.62414551,20.54927254,22.89683533,-999,QSO,null
3.86835E+18,1.23767E+18,202.5683674,33.88687329,22.38129044,20.35910797,19.01919174,18.52763939,18.27228165,24.037714,-999,GALAXY,null
